timestamp,load_MW,temperature_C,humidity_percent,hour_of_day,day_of_week,month,is_weekend,is_holiday,is_anomaly
2023-07-04 09:00:00,603.07,25.6,69.9,9,1,7,0,0,0
2023-07-04 10:00:00,664.0,26.9,82.4,10,1,7,0,0,0
2023-07-04 11:00:00,649.12,22.3,82.8,11,1,7,0,1,0
2023-07-04 12:00:00,677.91,22.6,69.7,12,1,7,0,0,0
2023-07-04 13:00:00,658.17,26.9,40.3,13,1,7,0,0,0
2023-07-04 14:00:00,610.73,19.9,56.2,14,1,7,0,0,0
2023-07-04 15:00:00,575.66,23.2,63.1,15,1,7,0,0,0
2023-07-04 16:00:00,606.03,34.1,62.5,16,1,7,0,0,0
2023-07-04 17:00:00,550.16,22.1,67.2,17,1,7,0,0,0
2023-07-04 18:00:00,511.55,28.4,83.2,18,1,7,0,0,0
2023-07-04 19:00:00,503.96,23.2,79.8,19,1,7,0,0,0
2023-07-04 20:00:00,479.73,26.5,44.9,20,1,7,0,0,0
2023-07-04 21:00:00,412.52,27.0,52.0,21,1,7,0,0,0
2023-07-04 22:00:00,386.98,28.4,77.5,22,1,7,0,0,0
2023-07-04 23:00:00,393.02,24.4,77.1,23,1,7,0,0,0
2023-07-05 00:00:00,341.49,31.0,52.4,0,2,7,0,0,0
2023-07-05 01:00:00,78.62,23.2,72.9,1,2,7,0,0,1
2023-07-05 02:00:00,409.32,25.7,70.2,2,2,7,0,0,0
2023-07-05 03:00:00,436.37,25.7,61.3,3,2,7,0,0,0
2023-07-05 04:00:00,402.02,21.6,49.1,4,2,7,0,0,0
2023-07-05 05:00:00,467.58,24.1,80.0,5,2,7,0,0,0
2023-07-05 06:00:00,503.49,25.5,70.5,6,2,7,0,0,0
2023-07-05 07:00:00,566.77,23.7,47.6,7,2,7,0,0,0
2023-07-05 08:00:00,612.48,32.3,71.7,8,2,7,0,0,0
2023-07-05 09:00:00,668.95,22.5,73.4,9,2,7,0,0,0
2023-07-05 10:00:00,643.0,28.5,79.9,10,2,7,0,0,0
2023-07-05 11:00:00,657.92,27.6,50.0,11,2,7,0,0,0
2023-07-05 12:00:00,704.22,25.0,84.5,12,2,7,0,0,0
2023-07-05 13:00:00,677.79,22.4,46.9,13,2,7,0,0,0
2023-07-05 14:00:00,687.09,22.7,67.0,14,2,7,0,0,0
2023-07-05 15:00:00,638.78,23.4,69.6,15,2,7,0,0,0
2023-07-05 16:00:00,571.58,19.6,58.9,16,2,7,0,0,0
2023-07-05 17:00:00,531.0,22.0,61.4,17,2,7,0,0,0
2023-07-05 18:00:00,486.73,20.6,80.1,18,2,7,0,0,0
2023-07-05 19:00:00,503.25,29.0,69.0,19,2,7,0,0,0
2023-07-05 20:00:00,480.24,26.9,62.4,20,2,7,0,0,0
2023-07-05 21:00:00,465.7,27.4,45.8,21,2,7,0,0,0
2023-07-05 22:00:00,416.71,26.8,40.3,22,2,7,0,0,0
2023-07-05 23:00:00,409.73,25.5,45.6,23,2,7,0,0,0
2023-07-06 00:00:00,361.05,29.4,83.0,0,3,7,0,0,0
2023-07-06 01:00:00,351.76,23.2,74.4,1,3,7,0,0,0
2023-07-06 02:00:00,416.91,25.3,83.5,2,3,7,0,0,0
2023-07-06 03:00:00,429.94,27.2,41.6,3,3,7,0,0,0
2023-07-06 04:00:00,453.26,21.0,70.6,4,3,7,0,0,0
2023-07-06 05:00:00,243.2,34.3,42.0,5,3,7,0,0,1
2023-07-06 06:00:00,533.66,25.1,75.2,6,3,7,0,0,0
2023-07-06 07:00:00,596.51,25.4,57.1,7,3,7,0,0,0
2023-07-06 08:00:00,632.97,28.8,44.3,8,3,7,0,0,0
2023-07-06 09:00:00,645.27,27.7,65.6,9,3,7,0,0,0
2023-07-06 10:00:00,676.66,25.1,52.6,10,3,7,0,0,0
2023-07-06 11:00:00,1713.13,25.4,69.7,11,3,7,0,0,1
2023-07-06 12:00:00,664.09,20.5,69.6,12,3,7,0,0,0
2023-07-06 13:00:00,689.43,23.3,71.7,13,3,7,0,0,0
2023-07-06 14:00:00,620.67,26.6,84.7,14,3,7,0,0,0
2023-07-06 15:00:00,658.05,26.3,57.4,15,3,7,0,0,0
2023-07-06 16:00:00,570.78,28.7,60.9,16,3,7,0,0,0
2023-07-06 17:00:00,571.61,24.6,76.2,17,3,7,0,1,0
2023-07-06 18:00:00,504.52,20.8,66.0,18,3,7,0,0,0
2023-07-06 19:00:00,500.67,28.2,41.7,19,3,7,0,0,0
2023-07-06 20:00:00,449.82,29.3,77.9,20,3,7,0,0,0
2023-07-06 21:00:00,379.73,27.7,42.3,21,3,7,0,0,0
2023-07-06 22:00:00,406.29,24.5,47.7,22,3,7,0,0,0
2023-07-06 23:00:00,366.34,28.1,44.6,23,3,7,0,0,0
2023-07-07 00:00:00,397.72,35.3,43.5,0,4,7,0,0,0
2023-07-07 01:00:00,380.84,25.3,41.2,1,4,7,0,0,0
2023-07-07 02:00:00,405.68,21.1,42.5,2,4,7,0,1,0
2023-07-07 03:00:00,938.83,23.2,59.9,3,4,7,0,0,1
2023-07-07 04:00:00,435.98,26.9,51.4,4,4,7,0,0,0
2023-07-07 05:00:00,475.43,20.2,45.7,5,4,7,0,0,0
2023-07-07 06:00:00,547.14,25.5,69.6,6,4,7,0,0,0
2023-07-07 07:00:00,606.48,26.1,50.2,7,4,7,0,0,0
2023-07-07 08:00:00,580.6,29.6,40.9,8,4,7,0,0,0
2023-07-07 09:00:00,658.73,28.9,58.8,9,4,7,0,0,0
2023-07-07 10:00:00,493.74,27.6,54.0,10,4,7,0,0,1
2023-07-07 11:00:00,640.78,18.5,54.3,11,4,7,0,0,0
2023-07-07 12:00:00,651.79,27.8,60.0,12,4,7,0,0,0
2023-07-07 13:00:00,636.84,27.1,70.1,13,4,7,0,0,0
2023-07-07 14:00:00,616.08,25.8,67.7,14,4,7,0,0,0
2023-07-07 15:00:00,642.16,19.8,82.2,15,4,7,0,0,0
2023-07-07 16:00:00,595.43,22.7,63.3,16,4,7,0,0,0
2023-07-07 17:00:00,574.09,21.5,61.3,17,4,7,0,0,0
2023-07-07 18:00:00,543.05,19.0,49.6,18,4,7,0,0,0
2023-07-07 19:00:00,493.61,25.0,74.0,19,4,7,0,0,0
2023-07-07 20:00:00,467.25,22.6,46.3,20,4,7,0,0,0
2023-07-07 21:00:00,418.0,32.9,62.1,21,4,7,0,1,0
2023-07-07 22:00:00,366.23,24.5,59.0,22,4,7,0,0,0
2023-07-07 23:00:00,407.37,28.9,69.6,23,4,7,0,0,0
2023-07-08 00:00:00,256.1,20.3,81.3,0,5,7,1,0,0
2023-07-08 01:00:00,251.02,23.4,82.6,1,5,7,1,0,0
2023-07-08 02:00:00,280.46,25.3,47.6,2,5,7,1,0,0
2023-07-08 03:00:00,278.77,22.3,51.8,3,5,7,1,0,0
2023-07-08 04:00:00,312.91,23.7,76.5,4,5,7,1,0,0
2023-07-08 05:00:00,357.28,24.3,63.3,5,5,7,1,1,0
2023-07-08 06:00:00,384.57,24.3,60.4,6,5,7,1,0,0
2023-07-08 07:00:00,380.59,30.6,72.0,7,5,7,1,0,0
2023-07-08 08:00:00,416.18,26.1,67.1,8,5,7,1,1,0
2023-07-08 09:00:00,476.98,26.4,83.7,9,5,7,1,0,0
2023-07-08 10:00:00,479.22,26.6,66.3,10,5,7,1,1,0
2023-07-08 11:00:00,529.19,26.8,61.0,11,5,7,1,0,0
2023-07-08 12:00:00,510.4,24.8,64.4,12,5,7,1,0,0
2023-07-08 13:00:00,505.93,24.0,76.4,13,5,7,1,0,0
2023-07-08 14:00:00,252.68,25.5,67.6,14,5,7,1,0,1
2023-07-08 15:00:00,469.25,28.5,69.1,15,5,7,1,0,0
2023-07-08 16:00:00,427.09,28.4,83.7,16,5,7,1,0,0
2023-07-08 17:00:00,389.32,24.3,67.8,17,5,7,1,0,0
2023-07-08 18:00:00,380.13,27.3,57.1,18,5,7,1,0,0
2023-07-08 19:00:00,372.39,24.4,71.1,19,5,7,1,0,0
2023-07-08 20:00:00,335.96,25.1,69.7,20,5,7,1,0,0
2023-07-08 21:00:00,279.74,23.6,40.6,21,5,7,1,0,0
2023-07-08 22:00:00,303.58,24.5,61.0,22,5,7,1,0,0
2023-07-08 23:00:00,258.59,29.0,73.4,23,5,7,1,0,0
2023-07-09 00:00:00,276.38,25.3,62.5,0,6,7,1,0,0
2023-07-09 01:00:00,266.96,25.4,75.1,1,6,7,1,0,0
2023-07-09 02:00:00,279.57,20.7,60.3,2,6,7,1,0,0
2023-07-09 03:00:00,320.89,24.1,84.2,3,6,7,1,0,0
2023-07-09 04:00:00,84.59,24.3,53.2,4,6,7,1,0,1
2023-07-09 05:00:00,397.44,22.5,44.1,5,6,7,1,0,0
2023-07-09 06:00:00,330.47,25.1,59.4,6,6,7,1,0,0
2023-07-09 07:00:00,388.24,23.7,64.4,7,6,7,1,0,0
2023-07-09 08:00:00,437.76,25.2,55.7,8,6,7,1,0,0
2023-07-09 09:00:00,464.87,25.4,50.9,9,6,7,1,0,0
2023-07-09 10:00:00,464.44,22.1,70.2,10,6,7,1,0,0
2023-07-09 11:00:00,476.01,23.8,57.0,11,6,7,1,0,0
2023-07-09 12:00:00,491.29,25.2,68.4,12,6,7,1,0,0
2023-07-09 13:00:00,471.68,28.6,75.1,13,6,7,1,0,0
2023-07-09 14:00:00,501.8,25.8,74.2,14,6,7,1,0,0
2023-07-09 15:00:00,471.28,23.0,56.9,15,6,7,1,0,0
2023-07-09 16:00:00,450.37,26.2,65.6,16,6,7,1,0,0
2023-07-09 17:00:00,379.08,30.1,60.2,17,6,7,1,0,0
2023-07-09 18:00:00,374.08,27.8,79.2,18,6,7,1,0,0
2023-07-09 19:00:00,341.38,26.6,79.5,19,6,7,1,0,0
2023-07-09 20:00:00,298.44,27.2,55.5,20,6,7,1,0,0
2023-07-09 21:00:00,310.84,29.3,44.1,21,6,7,1,0,0
2023-07-09 22:00:00,271.71,28.2,47.5,22,6,7,1,0,0
2023-07-09 23:00:00,291.06,26.7,56.5,23,6,7,1,0,0
2023-07-10 00:00:00,349.34,28.2,65.4,0,0,7,0,0,0
2023-07-10 01:00:00,424.19,21.8,69.6,1,0,7,0,0,0
2023-07-10 02:00:00,373.8,20.5,54.9,2,0,7,0,0,0
2023-07-10 03:00:00,425.53,25.5,70.0,3,0,7,0,0,0
2023-07-10 04:00:00,470.92,25.2,82.2,4,0,7,0,0,0
2023-07-10 05:00:00,473.04,23.4,69.3,5,0,7,0,0,0
2023-07-10 06:00:00,547.44,27.5,47.1,6,0,7,0,0,0
2023-07-10 07:00:00,534.23,19.4,66.1,7,0,7,0,0,0
2023-07-10 08:00:00,637.45,23.4,64.4,8,0,7,0,0,0
2023-07-10 09:00:00,632.57,23.5,79.2,9,0,7,0,0,0
2023-07-10 10:00:00,641.15,20.1,55.8,10,0,7,0,0,0
2023-07-10 11:00:00,663.57,29.5,59.0,11,0,7,0,0,0
2023-07-10 12:00:00,696.39,20.9,66.9,12,0,7,0,0,0
2023-07-10 13:00:00,656.45,23.2,63.6,13,0,7,0,0,0
2023-07-10 14:00:00,637.35,27.7,72.4,14,0,7,0,0,0
2023-07-10 15:00:00,626.71,26.9,41.8,15,0,7,0,0,0
2023-07-10 16:00:00,571.77,21.7,65.4,16,0,7,0,0,0
2023-07-10 17:00:00,610.53,27.0,45.5,17,0,7,0,0,0
2023-07-10 18:00:00,512.04,25.9,54.2,18,0,7,0,1,0
2023-07-10 19:00:00,508.18,32.0,69.8,19,0,7,0,0,0
2023-07-10 20:00:00,456.45,26.2,47.1,20,0,7,0,0,0
2023-07-10 21:00:00,395.54,24.6,53.9,21,0,7,0,0,0
2023-07-10 22:00:00,396.17,22.4,71.6,22,0,7,0,0,0
2023-07-10 23:00:00,400.94,22.8,69.3,23,0,7,0,0,0
2023-07-11 00:00:00,371.53,22.5,44.1,0,1,7,0,1,0
2023-07-11 01:00:00,411.18,29.1,66.0,1,1,7,0,0,0
2023-07-11 02:00:00,421.88,25.1,46.6,2,1,7,0,0,0
2023-07-11 03:00:00,443.16,26.7,51.4,3,1,7,0,1,0
2023-07-11 04:00:00,439.77,29.5,60.7,4,1,7,0,0,0
2023-07-11 05:00:00,189.97,17.9,44.9,5,1,7,0,0,1
2023-07-11 06:00:00,510.93,28.8,84.7,6,1,7,0,0,0
2023-07-11 07:00:00,570.01,25.2,47.4,7,1,7,0,0,0
2023-07-11 08:00:00,614.93,26.3,75.2,8,1,7,0,0,0
2023-07-11 09:00:00,578.06,22.5,77.3,9,1,7,0,0,0
2023-07-11 10:00:00,655.99,22.7,84.8,10,1,7,0,0,0
2023-07-11 11:00:00,675.14,26.5,59.3,11,1,7,0,0,0
2023-07-11 12:00:00,669.37,32.2,79.3,12,1,7,0,0,0
2023-07-11 13:00:00,703.48,28.0,83.1,13,1,7,0,0,0
2023-07-11 14:00:00,666.76,28.8,47.8,14,1,7,0,0,0
2023-07-11 15:00:00,665.14,24.4,61.6,15,1,7,0,0,0
2023-07-11 16:00:00,595.93,23.2,42.7,16,1,7,0,0,0
2023-07-11 17:00:00,588.59,22.7,67.9,17,1,7,0,0,0
2023-07-11 18:00:00,567.22,23.5,66.2,18,1,7,0,0,0
2023-07-11 19:00:00,520.31,18.8,49.2,19,1,7,0,0,0
2023-07-11 20:00:00,424.05,22.8,75.9,20,1,7,0,0,0
2023-07-11 21:00:00,413.95,23.3,41.7,21,1,7,0,0,0
2023-07-11 22:00:00,387.83,24.5,76.3,22,1,7,0,0,0
2023-07-11 23:00:00,532.0,25.4,41.2,23,1,7,0,0,1
2023-07-12 00:00:00,393.53,26.1,69.6,0,2,7,0,0,0
2023-07-12 01:00:00,360.52,25.0,43.5,1,2,7,0,0,0
2023-07-12 02:00:00,398.18,23.3,51.3,2,2,7,0,1,0
2023-07-12 03:00:00,369.83,19.1,72.5,3,2,7,0,0,0
2023-07-12 04:00:00,487.45,23.3,52.6,4,2,7,0,0,0
2023-07-12 05:00:00,474.77,22.1,63.0,5,2,7,0,0,0
2023-07-12 06:00:00,527.8,26.4,81.2,6,2,7,0,0,0
2023-07-12 07:00:00,557.5,27.7,42.2,7,2,7,0,0,0
2023-07-12 08:00:00,630.07,27.8,76.5,8,2,7,0,0,0
2023-07-12 09:00:00,561.55,27.3,42.9,9,2,7,0,0,0
2023-07-12 10:00:00,655.92,24.6,45.7,10,2,7,0,0,0
2023-07-12 11:00:00,668.68,23.4,45.4,11,2,7,0,0,0
2023-07-12 12:00:00,665.1,22.8,84.7,12,2,7,0,1,0
2023-07-12 13:00:00,714.49,20.5,48.1,13,2,7,0,0,0
2023-07-12 14:00:00,804.63,28.0,80.4,14,2,7,0,0,1
2023-07-12 15:00:00,651.82,24.5,84.6,15,2,7,0,0,0
2023-07-12 16:00:00,610.37,21.3,57.3,16,2,7,0,0,0
2023-07-12 17:00:00,596.83,22.5,68.4,17,2,7,0,0,0
2023-07-12 18:00:00,487.94,22.4,75.1,18,2,7,0,0,1
2023-07-12 19:00:00,469.34,25.1,57.7,19,2,7,0,0,0
2023-07-12 20:00:00,478.89,28.2,47.3,20,2,7,0,0,0
2023-07-12 21:00:00,431.06,24.0,59.5,21,2,7,0,0,0
2023-07-12 22:00:00,357.97,18.2,74.7,22,2,7,0,0,0
2023-07-12 23:00:00,368.13,24.4,75.1,23,2,7,0,0,0
2023-07-13 00:00:00,386.17,24.5,50.4,0,3,7,0,0,0
2023-07-13 01:00:00,402.57,24.3,47.9,1,3,7,0,0,0
2023-07-13 02:00:00,379.64,23.1,81.4,2,3,7,0,0,0
2023-07-13 03:00:00,347.61,25.7,42.0,3,3,7,0,0,0
2023-07-13 04:00:00,464.61,25.2,73.1,4,3,7,0,0,0
2023-07-13 05:00:00,457.21,24.9,42.1,5,3,7,0,0,0
2023-07-13 06:00:00,476.11,26.2,77.7,6,3,7,0,0,0
2023-07-13 07:00:00,494.57,23.7,80.7,7,3,7,0,0,0
2023-07-13 08:00:00,621.91,23.5,53.4,8,3,7,0,0,0
2023-07-13 09:00:00,635.84,29.1,43.3,9,3,7,0,0,0
2023-07-13 10:00:00,650.83,26.7,61.6,10,3,7,0,0,0
2023-07-13 11:00:00,706.19,27.5,53.4,11,3,7,0,0,0
2023-07-13 12:00:00,692.51,28.7,58.8,12,3,7,0,0,0
2023-07-13 13:00:00,711.88,26.6,69.9,13,3,7,0,0,0
2023-07-13 14:00:00,621.68,27.8,49.4,14,3,7,0,0,0
2023-07-13 15:00:00,631.8,20.3,56.1,15,3,7,0,0,0
2023-07-13 16:00:00,561.18,25.6,75.2,16,3,7,0,1,0
2023-07-13 17:00:00,559.7,24.5,69.0,17,3,7,0,0,0
2023-07-13 18:00:00,1024.56,30.0,54.7,18,3,7,0,0,1
2023-07-13 19:00:00,503.46,27.8,69.9,19,3,7,0,0,0
2023-07-13 20:00:00,452.76,23.1,74.4,20,3,7,0,0,0
2023-07-13 21:00:00,436.15,26.1,66.7,21,3,7,0,0,0
2023-07-13 22:00:00,414.32,25.5,50.8,22,3,7,0,0,0
2023-07-13 23:00:00,435.63,26.4,40.0,23,3,7,0,0,0
2023-07-14 00:00:00,368.77,21.9,76.1,0,4,7,0,0,0
2023-07-14 01:00:00,358.24,26.1,77.0,1,4,7,0,0,0
2023-07-14 02:00:00,402.91,24.3,71.4,2,4,7,0,0,0
2023-07-14 03:00:00,400.54,25.8,43.4,3,4,7,0,0,0
2023-07-14 04:00:00,488.72,22.8,66.3,4,4,7,0,0,0
2023-07-14 05:00:00,480.77,23.2,76.9,5,4,7,0,0,0
2023-07-14 06:00:00,512.54,28.5,57.5,6,4,7,0,0,0
2023-07-14 07:00:00,553.73,21.8,48.9,7,4,7,0,1,0
2023-07-14 08:00:00,619.65,22.1,66.4,8,4,7,0,0,0
2023-07-14 09:00:00,628.82,24.8,77.2,9,4,7,0,0,0
2023-07-14 10:00:00,640.57,22.7,42.2,10,4,7,0,0,0
2023-07-14 11:00:00,713.23,22.3,66.9,11,4,7,0,0,0
2023-07-14 12:00:00,655.31,25.3,68.9,12,4,7,0,0,0
2023-07-14 13:00:00,672.5,20.5,67.1,13,4,7,0,0,0
2023-07-14 14:00:00,672.94,22.0,69.3,14,4,7,0,0,0
2023-07-14 15:00:00,592.02,31.2,68.4,15,4,7,0,0,0
2023-07-14 16:00:00,613.75,26.4,45.9,16,4,7,0,0,0
2023-07-14 17:00:00,539.19,22.8,50.6,17,4,7,0,0,0
2023-07-14 18:00:00,547.32,26.3,67.9,18,4,7,0,0,0
2023-07-14 19:00:00,463.87,26.7,40.8,19,4,7,0,0,0
2023-07-14 20:00:00,469.08,28.0,68.6,20,4,7,0,0,0
2023-07-14 21:00:00,448.35,24.6,69.9,21,4,7,0,1,0
2023-07-14 22:00:00,418.41,27.9,50.8,22,4,7,0,0,0
2023-07-14 23:00:00,388.17,18.9,66.9,23,4,7,0,0,0
2023-07-15 00:00:00,266.0,21.8,64.0,0,5,7,1,0,0
2023-07-15 01:00:00,260.96,25.5,51.7,1,5,7,1,0,0
2023-07-15 02:00:00,322.64,26.0,60.8,2,5,7,1,0,0
2023-07-15 03:00:00,285.07,22.3,80.9,3,5,7,1,0,0
2023-07-15 04:00:00,298.38,25.8,59.2,4,5,7,1,0,0
2023-07-15 05:00:00,366.27,23.1,68.3,5,5,7,1,0,0
2023-07-15 06:00:00,356.92,24.2,41.6,6,5,7,1,0,0
2023-07-15 07:00:00,380.25,28.1,43.5,7,5,7,1,0,0
2023-07-15 08:00:00,393.24,27.7,43.7,8,5,7,1,0,0
2023-07-15 09:00:00,439.01,22.0,75.0,9,5,7,1,0,0
2023-07-15 10:00:00,465.71,21.8,55.8,10,5,7,1,0,0
2023-07-15 11:00:00,484.35,23.8,50.2,11,5,7,1,0,0
2023-07-15 12:00:00,505.64,24.9,73.6,12,5,7,1,0,0
2023-07-15 13:00:00,491.45,23.0,47.6,13,5,7,1,0,0
2023-07-15 14:00:00,463.03,28.1,51.1,14,5,7,1,0,0
2023-07-15 15:00:00,446.16,26.0,59.4,15,5,7,1,0,0
2023-07-15 16:00:00,442.13,26.2,54.9,16,5,7,1,0,0
2023-07-15 17:00:00,435.87,21.2,66.3,17,5,7,1,1,0
2023-07-15 18:00:00,380.05,28.5,55.2,18,5,7,1,1,0
2023-07-15 19:00:00,337.99,16.5,57.7,19,5,7,1,0,0
2023-07-15 20:00:00,299.58,27.5,78.8,20,5,7,1,0,0
2023-07-15 21:00:00,266.53,27.8,79.8,21,5,7,1,0,0
2023-07-15 22:00:00,302.64,23.7,77.2,22,5,7,1,0,0
2023-07-15 23:00:00,289.94,28.8,78.9,23,5,7,1,0,0
2023-07-16 00:00:00,286.36,24.8,65.6,0,6,7,1,0,0
2023-07-16 01:00:00,272.29,25.2,69.1,1,6,7,1,0,0
2023-07-16 02:00:00,321.18,26.0,65.1,2,6,7,1,0,0
2023-07-16 03:00:00,290.59,34.6,75.4,3,6,7,1,0,0
2023-07-16 04:00:00,348.33,29.0,64.8,4,6,7,1,0,0
2023-07-16 05:00:00,348.81,27.1,45.0,5,6,7,1,0,0
2023-07-16 06:00:00,361.75,22.3,76.4,6,6,7,1,0,0
2023-07-16 07:00:00,418.95,25.4,74.2,7,6,7,1,0,0
2023-07-16 08:00:00,439.71,22.6,76.9,8,6,7,1,0,0
2023-07-16 09:00:00,460.15,27.5,48.6,9,6,7,1,0,0
2023-07-16 10:00:00,469.94,25.4,52.2,10,6,7,1,0,0
2023-07-16 11:00:00,477.46,21.6,53.3,11,6,7,1,0,0
2023-07-16 12:00:00,541.7,25.2,62.9,12,6,7,1,0,0
2023-07-16 13:00:00,508.03,22.5,46.0,13,6,7,1,0,0
2023-07-16 14:00:00,486.01,25.5,57.3,14,6,7,1,0,0
2023-07-16 15:00:00,454.05,22.4,48.2,15,6,7,1,0,0
2023-07-16 16:00:00,454.69,25.1,51.9,16,6,7,1,0,0
2023-07-16 17:00:00,417.15,27.3,71.8,17,6,7,1,0,0
2023-07-16 18:00:00,377.68,24.8,78.5,18,6,7,1,0,0
2023-07-16 19:00:00,342.27,23.8,41.0,19,6,7,1,0,0
2023-07-16 20:00:00,322.51,25.6,65.5,20,6,7,1,0,0
2023-07-16 21:00:00,223.54,27.1,41.6,21,6,7,1,0,0
2023-07-16 22:00:00,291.38,21.7,43.8,22,6,7,1,0,0
2023-07-16 23:00:00,263.42,25.8,71.7,23,6,7,1,0,0
2023-07-17 00:00:00,416.88,29.0,73.1,0,0,7,0,0,0
2023-07-17 01:00:00,382.66,26.7,76.6,1,0,7,0,0,0
2023-07-17 02:00:00,367.44,25.2,61.3,2,0,7,0,0,0
2023-07-17 03:00:00,419.76,26.9,78.7,3,0,7,0,0,0
2023-07-17 04:00:00,425.93,26.4,47.5,4,0,7,0,0,0
2023-07-17 05:00:00,500.1,27.3,51.2,5,0,7,0,0,0
2023-07-17 06:00:00,534.37,18.9,46.1,6,0,7,0,0,0
2023-07-17 07:00:00,589.87,20.3,75.9,7,0,7,0,0,0
2023-07-17 08:00:00,582.33,28.0,50.3,8,0,7,0,0,0
2023-07-17 09:00:00,634.03,20.5,47.0,9,0,7,0,0,0
2023-07-17 10:00:00,622.9,26.2,68.0,10,0,7,0,0,0
2023-07-17 11:00:00,689.55,23.9,43.5,11,0,7,0,0,0
2023-07-17 12:00:00,690.1,22.0,42.0,12,0,7,0,0,0
2023-07-17 13:00:00,684.42,26.0,44.8,13,0,7,0,0,0
2023-07-17 14:00:00,657.08,25.6,40.0,14,0,7,0,0,0
2023-07-17 15:00:00,643.58,31.3,71.4,15,0,7,0,0,0
2023-07-17 16:00:00,642.26,23.1,65.3,16,0,7,0,0,0
2023-07-17 17:00:00,558.85,29.3,49.4,17,0,7,0,0,0
2023-07-17 18:00:00,530.63,26.1,50.5,18,0,7,0,0,0
2023-07-17 19:00:00,461.19,23.0,76.5,19,0,7,0,0,0
2023-07-17 20:00:00,430.47,27.4,62.6,20,0,7,0,1,0
2023-07-17 21:00:00,423.56,26.7,71.4,21,0,7,0,0,0
2023-07-17 22:00:00,424.88,25.1,60.4,22,0,7,0,0,0
2023-07-17 23:00:00,375.9,25.8,50.7,23,0,7,0,0,0
2023-07-18 00:00:00,371.3,23.2,83.7,0,1,7,0,0,0
2023-07-18 01:00:00,372.14,22.5,65.5,1,1,7,0,0,0
2023-07-18 02:00:00,383.94,27.3,45.9,2,1,7,0,0,0
2023-07-18 03:00:00,428.52,24.3,58.3,3,1,7,0,0,0
2023-07-18 04:00:00,414.79,24.8,54.8,4,1,7,0,0,0
2023-07-18 05:00:00,520.43,25.8,49.6,5,1,7,0,0,0
2023-07-18 06:00:00,510.6,25.8,82.0,6,1,7,0,0,0
2023-07-18 07:00:00,584.11,20.7,79.6,7,1,7,0,0,0
2023-07-18 08:00:00,570.49,28.9,49.0,8,1,7,0,0,0
2023-07-18 09:00:00,650.04,25.4,55.8,9,1,7,0,0,0
2023-07-18 10:00:00,673.96,24.4,74.3,10,1,7,0,0,0
2023-07-18 11:00:00,681.75,26.3,49.4,11,1,7,0,0,0
2023-07-18 12:00:00,652.41,25.7,66.6,12,1,7,0,0,0
2023-07-18 13:00:00,678.4,27.3,71.5,13,1,7,0,0,0
2023-07-18 14:00:00,627.61,26.6,69.4,14,1,7,0,0,0
2023-07-18 15:00:00,627.03,27.2,71.8,15,1,7,0,0,0
2023-07-18 16:00:00,628.02,29.1,71.8,16,1,7,0,0,0
2023-07-18 17:00:00,586.04,27.7,83.4,17,1,7,0,0,0
2023-07-18 18:00:00,527.68,24.5,55.6,18,1,7,0,1,0
2023-07-18 19:00:00,464.11,21.6,79.5,19,1,7,0,0,0
2023-07-18 20:00:00,468.45,30.0,41.0,20,1,7,0,0,0
2023-07-18 21:00:00,421.74,24.3,53.0,21,1,7,0,0,0
2023-07-18 22:00:00,339.41,23.6,42.2,22,1,7,0,0,0
2023-07-18 23:00:00,402.01,19.8,69.3,23,1,7,0,0,0
2023-07-19 00:00:00,376.73,26.0,44.5,0,2,7,0,1,0
2023-07-19 01:00:00,412.51,25.4,78.1,1,2,7,0,1,0
2023-07-19 02:00:00,370.06,20.5,69.1,2,2,7,0,0,0
2023-07-19 03:00:00,341.87,26.4,41.3,3,2,7,0,0,0
2023-07-19 04:00:00,459.34,23.5,72.2,4,2,7,0,0,0
2023-07-19 05:00:00,495.83,33.1,78.8,5,2,7,0,0,0
2023-07-19 06:00:00,485.1,23.3,69.8,6,2,7,0,0,0
2023-07-19 07:00:00,541.74,23.7,41.4,7,2,7,0,0,0
2023-07-19 08:00:00,671.26,22.4,78.6,8,2,7,0,0,0
2023-07-19 09:00:00,625.81,28.8,73.0,9,2,7,0,0,0
2023-07-19 10:00:00,488.14,23.9,57.0,10,2,7,0,0,1
2023-07-19 11:00:00,656.02,22.8,54.8,11,2,7,0,1,0
2023-07-19 12:00:00,625.15,27.1,61.6,12,2,7,0,0,0
2023-07-19 13:00:00,668.04,20.9,79.0,13,2,7,0,0,0
2023-07-19 14:00:00,650.68,26.9,51.3,14,2,7,0,0,0
2023-07-19 15:00:00,623.49,30.3,44.5,15,2,7,0,0,0
2023-07-19 16:00:00,599.56,26.7,78.9,16,2,7,0,0,0
2023-07-19 17:00:00,572.86,26.9,41.2,17,2,7,0,0,0
2023-07-19 18:00:00,523.69,27.6,81.0,18,2,7,0,0,0
2023-07-19 19:00:00,457.02,30.1,53.8,19,2,7,0,0,0
2023-07-19 20:00:00,464.6,28.6,62.9,20,2,7,0,0,0
2023-07-19 21:00:00,372.66,26.3,46.0,21,2,7,0,0,0
2023-07-19 22:00:00,346.3,27.7,80.6,22,2,7,0,0,0
2023-07-19 23:00:00,401.06,22.3,73.7,23,2,7,0,0,0
2023-07-20 00:00:00,390.15,27.3,81.6,0,3,7,0,0,0
